wl,W1.2.W.N,W11.2.W.N,W13.2.WY.N,W15.2.W.N,W25.2.W.N
572.505554,52.26320767,60.86552933,58.76429367,77.81695033,81.535843
572.84967,52.24188633,60.94392633,58.84156533,77.905286,81.61034133
573.193848,52.19431933,60.94365567,58.78369133,77.943227,81.61607633
573.537964,52.17431,60.94849533,58.75380467,77.93585967,81.581726
573.882019,52.14258567,60.958271,58.78441133,77.982788,81.791738
574.226074,52.14717233,60.98509733,58.78397233,78.01333867,81.750725
574.570129,52.20702867,61.01558567,58.77649933,77.972936,81.715678
574.914063,52.23401767,61.000604,58.776099,78.00319933,81.77448533
575.257996,52.24968833,61.06026067,58.754846,77.94277433,81.81751
575.601807,52.18141533,61.08220167,58.842978,77.92659,81.806974
575.945618,52.13795967,61.13331833,58.84225733,77.88227067,81.83474233
576.289429,52.044093,61.19779333,58.943015,77.98094967,81.79155467
576.633118,52.057447,61.18611033,58.95768833,77.879654,81.790909
576.976807,52.05619567,61.111514,59.05264133,77.90891267,81.774025
577.320496,52.09845967,61.09228133,59.104861,77.911466,81.73982733
577.664124,52.127595,61.05437467,59.173959,77.947276,81.73224867
578.00769,52.15350967,61.02911633,59.20063667,77.97809867,81.69356533
578.351196,52.154114,61.00137733,59.21065,78.001147,81.65349333
578.694702,52.189223,60.96832267,59.306005,77.982371,81.73247767
579.038147,52.10921333,60.95328267,59.34467967,78.01382733,81.832616
579.381531,52.13532367,60.99080133,59.37676467,78.029134,81.979637
579.724854,52.10159033,61.04068633,59.43248633,78.06369033,81.96549733
580.068237,52.039827,61.014994,59.40684267,77.96905,81.85752367
580.411499,51.999222,61.01106533,59.538279,77.88604767,81.90896367
580.754761,52.02748367,61.10523867,59.587513,77.97080733,81.914678
581.0979,51.95681,61.05199933,59.65159633,77.89998867,81.77461733
581.44104,51.93851833,61.07227967,59.705205,77.937869,81.82454933
581.78418,51.86619833,61.10196833,59.64294833,77.99794233,81.82532767
582.127197,51.830185,61.07169467,59.67449967,77.97728467,81.727997
582.470215,51.808768,61.001179,59.720552,78.01105467,81.682012
582.813232,51.80767933,61.046121,59.693751,78.025607,81.72433233
583.156189,51.794661,61.04291633,59.76436767,78.05277233,81.76337933
583.499084,51.83078033,61.017723,59.78431333,78.10180167,81.786728
583.841919,51.762089,60.927433,59.85108833,78.13174933,81.77448
584.184753,51.742317,60.89058433,59.81567533,78.19775167,81.676923
584.527466,51.716096,60.87417367,59.74369533,78.16163367,81.70325467
584.870178,51.71453233,60.85916767,59.672081,78.101392,81.61989333
585.212891,51.68748733,60.93004467,59.66503633,78.07149767,81.524498
585.555542,51.58191833,60.935504,59.66826633,77.98315933,81.448634
585.898132,51.587911,60.908305,59.61678033,78.03798667,81.245453
586.240662,51.54798133,60.827942,59.569674,78.13292933,81.271225
586.583252,51.550779,60.74884667,59.54444,78.120598,81.220912
586.925659,51.60305033,60.650463,59.56423067,78.16352567,81.17065667
587.268066,51.70267367,60.64353933,59.59423333,78.23903433,81.18228167
587.610474,51.73311767,60.61094833,59.51111733,78.247284,81.21240767
587.95282,51.697263,60.58118833,59.45004,78.22478467,81.16205067
588.295166,51.72810367,60.53572967,59.427255,78.26620233,81.15841133
588.63739,51.74697633,60.48351567,59.43517933,78.2892,81.043294
588.979614,51.72537633,60.38483933,59.47226433,78.242485,81.170006
589.321777,51.73840967,60.42072167,59.42080833,78.23144267,81.26489267
589.663879,51.78403333,60.344509,59.38006833,78.23718767,81.23704
590.005981,51.81803167,60.24695867,59.35949333,78.22287233,81.25198633
590.348022,51.88349667,60.20022333,59.31249133,78.34926867,81.17239867
590.690002,51.84847633,60.182171,59.247345,78.27292133,81.179118
591.031982,51.84746267,60.07720333,59.165404,78.3299,81.18878933
591.373962,51.84328467,60.10231667,59.03917067,78.317187,81.21295167
591.71582,51.83632133,60.160988,58.963931,78.29080967,81.186203
592.057556,51.85885233,60.101045,58.97719933,78.30107367,81.309494
592.399414,51.84989933,59.981335,58.99685,78.349462,81.367874
592.74115,51.90346267,60.01022467,58.93295667,78.47201267,81.40669267
593.082825,51.87846367,59.906081,58.89717867,78.50647467,81.49721033
593.4245,51.88654733,59.91111367,58.85279333,78.48860167,81.499237
593.766113,51.78500133,59.88628633,58.83658233,78.50039167,81.53324133
594.107666,51.77089567,59.83412667,58.77831767,78.56658667,81.56572467
594.449219,51.74804433,59.78247067,58.84329833,78.56965367,81.533249
594.79071,51.80264933,59.75355133,58.790198,78.59943933,81.54405467
595.132141,51.78782533,59.72692133,58.88080333,78.54771167,81.51397933
595.473511,51.81380067,59.795633,58.88558867,78.540446,81.63363167
595.81488,51.84283167,59.81496833,58.82167067,78.59712967,81.68750267
596.15625,51.84836067,59.82467533,58.831186,78.71044933,81.636424
596.497498,51.85402833,59.85999433,58.86835467,78.63563267,81.591629
596.838745,51.83009967,59.867784,58.889496,78.642764,81.582718
597.179932,51.832751,59.87384433,58.936817,78.67753333,81.52478
597.521057,51.82996267,59.888977,58.860947,78.66962933,81.62084967
597.862122,51.84956233,59.818385,58.82991133,78.65688567,81.635066
598.203125,51.88428133,59.919042,58.86517467,78.63760867,81.605774
598.544189,51.871989,59.826557,58.906114,78.511533,81.547946
598.885193,51.87644333,59.77324033,58.96956,78.59812933,81.56396
599.226135,51.84424867,59.83157467,58.92598067,78.675827,81.54691567
599.567017,51.854604,59.85912333,58.91859533,78.59885933,81.49492633
599.907776,51.85560967,59.85172133,58.90142333,78.525757,81.51775867
600.248657,51.88019033,59.87704867,58.94064833,78.465749,81.459432
600.589355,51.94432167,59.96103167,59.04883833,78.35453533,81.44658133
600.930054,52.082268,59.945173,59.028562,78.303617,81.41065967
601.270752,52.10645933,59.984412,58.991778,78.34591933,81.327011
601.611389,52.131827,59.96791467,58.97724267,78.32437633,81.30217233
601.951965,52.10849767,59.968324,58.98552967,78.362152,81.16032133
602.29248,52.15322767,59.90056467,58.95898167,78.24903067,81.20111333
602.632996,52.12730033,59.79937367,59.00629667,78.242203,81.05884033
602.97345,52.11571233,59.811667,59.06621833,78.07452167,81.04861667
603.313843,52.18197133,59.77634567,59.07002633,78.02231367,81.04417167
603.654175,52.20299033,59.69062033,59.06987,78.039383,81.01225033
603.994507,52.21310567,59.73874167,59.10980733,77.95374267,80.99876933
604.334778,52.22567233,59.68357833,59.190056,77.99234767,81.04224167
604.675049,52.220174,59.66517267,59.28063333,77.92287433,81.02514633
605.015259,52.26086567,59.670001,59.39116167,77.99942767,80.93065667
605.355347,52.26808933,59.64689633,59.37646333,78.078336,80.87372367
605.695435,52.355549,59.67054367,59.42063233,78.14562467,80.96117167
606.035461,52.383095,59.60044867,59.538658,78.098854,80.91470067
606.375488,52.401516,59.54303367,59.596082,78.123947,80.81399267
606.715454,52.42905067,59.58590467,59.61920933,78.18711867,80.79257467
607.05542,52.38459767,59.54126233,59.68396267,78.259071,80.82916267
607.395325,52.39049,59.47176867,59.69383133,78.22194667,80.72878533
607.735168,52.340197,59.33340333,59.74978133,78.24152133,80.63645667
608.074951,52.33413733,59.23807133,59.78302533,78.261149,80.49300133
608.414673,52.32459633,59.19600567,59.78227633,78.12641167,80.395607
608.754395,52.309775,59.142134,59.73363233,78.20743567,80.39357
609.094055,52.269515,59.13965333,59.739114,78.148435,80.36941767
609.433655,52.22727467,59.152092,59.71856167,78.20261933,80.312431
609.773315,52.28806833,59.17831567,59.59170767,78.11751033,80.36620567
610.112854,52.275364,59.087368,59.53161867,78.16973633,80.22162633
610.452332,52.24773567,59.112058,59.53586833,78.206126,80.16108967
610.791748,52.218043,59.13881433,59.540671,78.11619067,80.13771067
611.131165,52.256926,59.061044,59.53072733,78.242391,80.026052
611.47052,52.26314667,59.08873967,59.367616,78.162862,80.02506767
611.809753,52.21675,59.08766167,59.344818,78.17810067,79.87754067
612.149109,52.16520833,59.11330167,59.286209,78.201904,79.853325
612.488403,52.18616367,59.11126833,59.30757933,78.20370233,79.89961467
612.827515,52.186995,59.08653867,59.24745167,78.25055167,79.91871167
613.166626,52.19699967,59.20182667,59.073593,78.32215367,79.894475
613.505737,52.22718533,59.264258,59.07812733,78.32103967,79.922073
613.844849,52.23747,59.204657,58.99867733,78.23653633,80.04900633
614.183838,52.37214433,59.11989967,58.931189,78.278206,79.933052
614.522766,52.421927,59.29339733,58.828954,78.416514,80.00997433
614.861694,52.50565367,59.40125367,58.806183,78.450307,80.05341333
615.200623,52.52956,59.568479,58.874738,78.400581,80.20004533
615.539429,52.56849067,59.72457767,58.94372567,78.412323,80.33648933
615.878174,52.612774,59.875244,58.986477,78.39837933,80.37602467
616.21698,52.674267,59.815473,58.98330433,78.37554667,80.48119633
616.555664,52.77380267,59.908395,58.97445667,78.46365867,80.48462933
616.894287,52.77967333,59.99934167,58.98969033,78.52144333,80.47264633
617.23291,52.85915367,60.093857,59.011281,78.633489,80.677287
617.571472,52.909092,60.08280967,58.96293267,78.58658333,80.855306
617.910034,52.89410533,60.097894,59.03184033,78.81899033,80.926399
618.248535,52.83082933,60.13473367,58.994138,78.759913,81.01252
618.586975,52.836221,60.212467,59.04596333,78.83742033,80.996948
618.925293,52.86977267,60.29724133,59.01045333,78.81381767,81.08963533
619.263672,52.90076733,60.34323767,58.941878,78.79718267,81.19113667
619.60199,52.94634367,60.36451867,58.92331833,78.84385667,81.19772867
619.940247,52.88736633,60.561868,59.03679267,78.815094,81.179878
620.278442,52.89993567,60.56739433,59.08506367,78.740453,81.18302167
620.616638,52.869011,60.57276667,58.97081633,78.724747,81.366427
620.954773,52.82705833,60.67571267,59.01737867,78.77654267,81.28644833
621.292847,52.81964133,60.79679267,59.10860333,78.681938,81.253507
621.630859,52.754359,60.80426167,59.21853633,78.62172933,81.25371567
621.968872,52.72956567,60.908198,59.10533667,78.624552,81.25334933
622.306763,52.67728667,60.96092833,59.06900667,78.65312433,81.225873
622.644653,52.682902,60.95628367,59.03124,78.62551633,81.154625
622.982605,52.71282067,60.98296867,59.004697,78.53589633,81.20029967
623.320435,52.74119167,61.11592467,58.99459367,78.58343767,81.228915
623.658203,52.726831,61.09680567,58.887347,78.662028,81.14326467
623.995911,52.722239,61.154578,58.95297233,78.72816967,81.09871667
624.333618,52.636051,61.22260533,59.03585433,78.566142,81.065427
624.671204,52.61415233,61.29268267,59.010947,78.581548,81.00249967
625.00885,52.61309533,61.321237,58.984773,78.602318,80.97755167
625.346375,52.63410967,61.381865,59.045002,78.59700267,80.97350067
625.683899,52.56224733,61.52548633,59.05664833,78.55899067,80.88729833
626.021362,52.588777,61.558379,59.11612733,78.578603,80.969284
626.358765,52.57443,61.55706633,59.131518,78.57033533,80.94213867
626.696167,52.556015,61.64112467,59.11948367,78.47504933,80.844696
627.033447,52.54548,61.66181433,59.06976967,78.56897967,80.86562633
627.370728,52.605325,61.624472,59.11920667,78.51480867,80.81855267
627.708008,52.631523,61.603149,59.20886133,78.49625633,80.78835567
628.045166,52.63797767,61.56626133,59.21602,78.52034,80.76549533
628.382385,52.59138733,61.59752033,59.21981667,78.51016733,80.84676333
628.719421,52.59830867,61.73961033,59.18128467,78.49506133,80.90205367
629.056519,52.66428533,61.68569967,59.323522,78.50281567,80.90885933
629.393494,52.65824633,61.65192933,59.320886,78.60861967,80.85579167
629.730469,52.72497667,61.635334,59.35621267,78.58142333,80.95680233
630.067383,52.660572,61.66785833,59.34241833,78.62240133,80.82856
630.404297,52.58075967,61.583575,59.367692,78.59037533,80.811821
630.74115,52.56363567,61.596237,59.48435867,78.554202,80.95652767
631.077942,52.59204233,61.61007167,59.499212,78.52938333,81.005099
631.414673,52.659654,61.57963933,59.43769467,78.677091,80.96589133
631.751404,52.568737,61.583767,59.55945333,78.70239,80.91047667
632.088074,52.67307767,61.547375,59.48357533,78.669528,80.88743333
632.424622,52.70398067,61.568545,59.39422733,78.73982233,80.902003
632.761169,52.802836,61.44042833,59.405847,78.72171533,80.934077
633.097717,52.775431,61.43637733,59.41480667,78.78138967,80.83593767
633.434204,52.92004133,61.46964767,59.464363,78.77256033,80.79793033
633.770691,52.884913,61.429718,59.46198533,78.72823067,80.91165167
634.107056,52.95588933,61.36776233,59.48675267,78.68759667,80.88745867
634.443359,52.97944633,61.46896967,59.48621367,78.83108533,81.00180567
634.779663,52.97705867,61.494138,59.45546967,78.83259567,80.83751933
635.115906,52.979561,61.574744,59.49556,78.847272,80.8952
635.452087,53.025477,61.595919,59.463783,78.94927967,80.92131833
635.788269,53.05352167,61.43277733,59.483233,78.977384,80.92808033
636.12439,53.02349233,61.52514533,59.38136533,78.82633233,80.82536833
636.46051,53.10685467,61.610142,59.38834767,78.796954,80.83426167
636.796509,53.07853833,61.57913567,59.425312,78.97070567,80.81656133
637.132507,53.11732867,61.48474633,59.43865167,78.87758667,80.89974733
637.468445,53.14716967,61.60905567,59.503136,78.88950333,80.83524333
637.804321,53.12039667,61.60114567,59.56556033,78.82915733,80.737915
638.140198,53.12854667,61.51046633,59.59128467,78.944038,80.80915833
638.475952,53.140592,61.64665467,59.567439,78.82355533,80.84471867
638.811707,53.276372,61.67379667,59.457944,78.83363867,80.75095867
639.147461,53.16823067,61.804101,59.449154,78.85809833,80.65530933
639.483154,53.13281867,61.89496967,59.479647,78.77306633,80.580724
639.818726,53.135574,61.90194833,59.52145367,78.72668467,80.54159067
640.154358,53.17688767,61.93368933,59.44908033,78.61751033,80.514516
640.489868,52.96473967,61.960312,59.49456133,78.606954,80.63160167
640.825317,53.022986,61.92780567,59.46146,78.717326,80.66812133
641.160767,52.98588167,62.00155767,59.41074267,78.54092167,80.583862
641.496155,52.89410133,61.92373433,59.412585,78.39498367,80.53902667
641.831543,52.90828167,61.84323867,59.45417167,78.37990567,80.465052
642.16687,52.90003567,61.75948733,59.40039533,78.29375467,80.47180167
642.502136,52.81699733,61.651525,59.419336,78.29595967,80.34348567
642.837341,52.79605633,61.665995,59.43631367,78.29587067,80.234876
643.172485,52.802339,61.624209,59.44404367,78.53340133,80.244685
643.507568,52.71379367,61.46028267,59.54695033,78.45414,80.24654933
643.842651,52.60795733,61.50883233,59.46052533,78.264458,80.36005667
644.177673,52.644746,61.667066,59.431558,78.42886333,80.399849
644.512695,52.72580833,61.719237,59.35028567,78.545657,80.37435633
644.847656,52.735883,61.84716167,59.30423067,78.64793667,80.517555
645.182556,52.62805933,61.85423167,59.19207767,78.68197367,80.44633
645.517395,52.65361033,61.68744933,59.196176,78.65652967,80.52564
645.852173,52.66815167,61.62925067,59.24458167,78.67226933,80.69537367
646.186951,52.7786,61.62674467,59.236314,78.55506133,80.72095767
646.521667,52.845258,61.60679767,59.21314133,78.564972,80.70798467
646.856323,52.818981,61.54859033,59.27045933,78.51669567,80.76367167
647.190979,52.80844633,61.49287,59.31900167,78.52455667,80.92907433
647.525574,52.98177467,61.381653,59.22813033,78.43726333,80.89345333
647.860107,52.900149,61.46773567,59.253353,78.489281,80.859067
648.19458,52.864002,61.285066,59.281273,78.64853433,81.12810267
648.529053,52.99430567,61.318362,59.387666,78.80411533,81.18533067
648.863403,53.04488867,61.463253,59.494887,78.783175,81.398768
649.197754,53.188624,61.50983933,59.59160367,78.75886533,81.51869967
649.532043,53.24443567,61.63725033,59.62148667,78.72032667,81.58413733
649.866333,53.37201933,61.61172467,59.59115967,78.77560433,81.772031
650.2005,53.34520833,61.61652233,59.68220367,78.66833733,81.844818
650.534729,53.35870867,61.67987833,59.79888067,78.725782,81.84667967
650.868774,53.39626333,61.67905433,59.87409867,78.97078933,81.79424267
651.202942,53.42555,61.68615233,59.89008967,78.887599,81.94349667
651.536926,53.30864967,61.48728433,59.79427333,78.95001233,82.04185233
651.87085,53.40513733,61.31787867,59.76910133,78.96528367,81.98748533
652.204834,53.46836367,61.36277,59.89495733,78.90640767,82.01938367
652.538757,53.38790267,61.376629,59.97852333,79.03768933,81.958031
652.87262,53.329474,61.53915267,60.04797133,79.016843,81.941925
653.20636,53.262506,61.46042267,60.229693,79.08986433,82.03200033
653.540161,53.31456267,61.320858,60.25846367,79.25144233,82.108696
653.87384,53.364264,61.41429767,60.14887633,79.30451167,82.12026733
654.20752,53.37880567,61.295447,60.19354,79.46967833,81.871333
654.541077,53.32537467,61.326894,60.24099867,79.524686,81.774124
654.874695,53.29288333,61.324917,60.28845367,79.46656267,81.82294233
655.208252,53.38730367,61.42265067,60.257122,79.54363767,81.448476
655.541687,53.28595267,61.40053033,60.08662533,79.52612067,81.29343667
655.875122,53.225844,61.343155,60.10309367,79.455419,81.030937
656.208496,53.121404,61.45403567,60.06829933,79.70211,80.83864867
656.541809,53.06043633,61.44745,60.117414,79.64316567,80.669215
656.875122,52.960803,61.52081433,60.152602,79.507248,80.550364
657.208374,53.008546,61.455148,60.13683733,79.43326567,80.53784667
657.541626,52.99768933,61.409359,60.028881,79.38802567,80.678154
657.874817,52.969339,61.35316067,60.019456,79.24784833,80.58806333
658.207947,52.92884333,61.207039,60.0286,79.349757,80.50103533
658.540955,53.039617,61.28366867,60.28824733,79.206446,80.43273433
658.873962,52.98446633,61.26232767,60.33456933,79.09771467,80.55459333
659.206909,52.95502867,61.184194,60.24230167,79.126994,80.519231
659.539856,52.98468,61.095585,60.307827,79.320544,80.454572
659.872742,53.02137233,61.06688433,60.362906,79.38134533,80.29907467
660.205566,53.03936133,61.06940967,60.29328633,79.50971733,80.38776133
660.538391,53.094818,61.029214,60.39141333,79.52204633,80.48706833
660.871155,53.09270733,61.022675,60.45553067,79.62443833,80.54426033
661.203796,53.12785333,61.06607167,60.44586033,79.588473,80.643112
661.536438,53.13797267,61.149648,60.39792633,79.63975533,80.76374067
661.86908,53.266987,61.092434,60.30463567,79.66406233,80.708725
662.201599,53.15800967,61.129832,60.297568,79.51738767,80.89829
662.534119,53.16731367,61.18475467,60.43517567,79.40883367,81.14673867
662.866577,53.29522333,61.174895,60.35662567,79.58514633,81.36852267
663.199036,53.36590467,61.14075967,60.30476733,79.375768,81.435117
663.531372,53.500749,61.04395933,60.22092433,79.45840967,81.697037
663.863708,53.50058733,60.916279,60.262407,79.65645367,81.709315
664.195923,53.51640567,60.88426467,60.21493533,79.697136,81.66634133
664.528198,53.57110467,61.01179633,60.23673,79.729459,81.58391567
664.860352,53.543166,61.069785,60.255661,79.598559,81.63870233
665.192505,53.54136667,61.16966133,60.241272,79.72235867,81.575689
665.524658,53.577086,61.240875,60.14053233,79.80337533,81.74914067
665.856689,53.64820333,61.355165,60.151751,79.94916533,81.51900467
666.188721,53.75970567,61.44146867,60.20557167,79.91385933,81.45899933
666.52063,53.804189,61.61110667,60.1256,79.78134667,81.529157
666.852478,53.86406833,61.568775,59.945367,79.85616833,81.619044
667.184387,53.90931733,61.53910567,59.922245,79.71334567,81.60265333
667.516174,53.824567,61.62575433,59.900702,79.53288533,81.48052467
667.8479,53.74110933,61.59268167,59.95374933,79.60007467,81.51540633
668.179688,53.78562667,61.77703633,59.92017367,79.47035733,81.54689267
668.511353,53.765058,61.85299667,60.03116367,79.43738567,81.553047
668.843018,53.76011533,61.905888,60.22968533,79.49726867,81.50367733
669.1745,53.84702067,61.83169067,60.34736633,79.47166167,81.39768433
669.506104,53.81925567,61.80958933,60.29660533,79.639094,81.26882167
669.837524,53.75195833,61.976106,60.24742767,79.383255,81.16245533
670.169006,53.739161,61.89304733,60.260012,79.46978,81.21866133
670.500366,53.68757267,62.18483233,60.37493767,79.433782,81.16130333
670.831787,53.794193,62.195826,60.26365533,79.23137167,81.26941967
671.163086,53.877491,62.38672267,60.178009,79.280314,81.44114167
671.494324,53.91542833,62.391665,60.07560467,79.299769,81.450124
671.8255,54.10324233,62.40325933,60.13391733,79.529147,81.47101867
672.156616,54.14602033,62.505824,60.146716,79.39621767,81.55590067
672.487732,54.072596,62.399569,60.187284,79.37825533,81.451424
672.818848,54.041414,62.37419633,60.12525933,79.20305633,81.57036333
673.149841,54.13201033,62.32365267,60.18464267,79.14899433,81.54332233
673.480835,54.182748,62.29458233,60.17954,79.14314267,81.490687
673.811768,54.20751833,62.280446,60.17604933,78.90558867,81.56097167
674.142639,54.23212533,62.44913767,60.224284,78.838117,81.51641867
674.47345,54.225427,62.43109367,60.21347933,78.853569,81.66915633
674.80426,54.29308567,62.39791367,60.06918833,78.84504967,81.58062233
675.134949,54.27566267,62.12982933,60.03650033,78.98759467,81.61966967
675.465698,54.36618933,61.94196667,59.90845367,79.01797767,81.547788
675.796326,54.43345667,61.97667933,59.843961,79.01276167,81.64465333
676.126953,54.52313,62.011561,59.753076,79.09467033,81.74749233
676.457458,54.560754,61.99833567,59.62368133,78.97375233,81.56566367
676.787964,54.66057467,61.83715567,59.62505067,79.05561033,81.633321
677.118408,54.65804667,61.83993133,59.698429,79.04939267,81.339691
677.448853,54.76242067,61.56884533,59.59977833,79.08536,81.29043333
677.779175,54.81606267,61.640287,59.64745467,79.07211067,81.19854
678.109558,54.77928167,61.56273033,59.76447667,79.05705267,81.04016867
678.439758,54.82023,61.538516,59.805397,79.12439733,80.905688
678.77002,54.806413,61.560511,59.70421467,79.05677267,80.94632233
679.100159,54.867373,61.48857533,59.74465967,78.992045,80.88083133
679.430298,54.834985,61.51619433,59.52014667,79.06928467,80.85059367
679.760376,54.920531,61.53773133,59.526633,79.112836,80.720599
680.090393,54.885868,61.433398,59.395288,79.19054167,80.88804633
680.42041,54.89918533,61.51286433,59.406582,79.20005767,80.95874033
680.750305,54.75078067,61.44720967,59.51466233,79.28085567,80.85561367
681.0802,54.771704,61.26173433,59.45871833,79.29884833,80.845286
681.410034,54.810912,61.294731,59.413756,79.30892167,80.80995933
681.739807,54.93498233,61.36122033,59.46351367,79.15859233,80.71051033
682.06958,54.91311867,61.46548833,59.50413267,79.04073067,80.62352233
682.399292,54.81830333,61.49971,59.674872,78.956772,80.657107
682.728943,54.71126033,61.417281,59.698142,78.896146,80.511523
683.058594,54.71146,61.45506667,59.642797,78.875862,80.56201933
683.388123,54.770059,61.438015,59.79076633,78.88911433,80.77468333
683.71759,54.7332,61.472885,59.840107,78.962667,80.68653867
684.047058,54.76484533,61.38640967,59.73810067,78.94928267,80.74270867
684.376465,54.76252767,61.38329567,59.777284,78.99017367,80.69612633
684.705811,54.70173633,61.36404267,59.84269967,79.22249367,80.75314067
685.035095,54.701206,61.42306667,59.80662267,79.26901,80.964689
685.36438,54.68242867,61.32056167,59.83548233,79.16598533,81.15713
685.693665,54.601348,61.29195033,59.90966667,79.23247267,81.13134233
686.022888,54.52522267,61.17487733,59.88232433,79.38470733,81.148702
686.351929,54.58363833,61.21480333,60.05393867,79.34915367,81.25026433
686.68103,54.47363433,61.214335,60.126207,79.39021067,81.216662
687.010071,54.470192,61.36196,60.21724467,79.28745,81.19426733
687.33905,54.35270567,61.16869733,60.18854767,79.32227833,81.17383333
687.66803,54.40722667,61.13785033,60.12425367,79.36926767,81.22835067
687.996887,54.39876933,61.22454433,60.19509367,79.36223867,81.18748733
688.325745,54.39633033,61.264379,60.13974733,79.350357,81.273707
688.654602,54.32629367,61.17386633,60.162622,79.51698533,81.326467
688.983276,54.33338167,61.32165267,60.24066533,79.63828033,81.483381
689.312012,54.32571133,61.29124567,60.14890667,79.73167667,81.55076833
689.640625,54.412164,61.24346033,60.171533,79.627754,81.72805533
689.969238,54.43892433,61.215005,60.24859867,79.75468967,81.63103233
690.297791,54.35023233,61.24352633,60.261448,79.71882367,81.54490167
690.626282,54.29803567,61.32737467,60.23861667,79.78956333,81.60353833
690.954834,54.23098633,61.348738,60.36913933,79.749003,81.76573467
691.283203,54.27623267,61.34760933,60.32936233,79.77077967,81.841451
691.611572,54.269146,61.236225,60.30769833,79.768974,81.72665933
691.93988,54.17188533,61.12630333,60.30203767,79.89598833,81.54979967
692.268127,54.125707,61.30733,60.35281233,79.83508767,81.54178367
692.596375,54.116984,61.20746,60.267981,79.79451533,81.50959
692.9245,54.25911833,61.28035733,60.272116,79.66551733,81.662763
693.252625,54.232474,61.384299,60.368726,79.67857867,81.47701
693.58075,54.30844733,61.27302267,60.30569733,79.850713,81.63560733
693.908813,54.24065233,61.215604,60.246367,79.92729933,81.64921833
694.236755,54.30913533,61.39846533,60.288156,79.76177467,81.56690967
694.564697,54.34566633,61.51331967,60.28215133,79.709132,81.45025633
694.892517,54.31514367,61.54832433,60.15832533,79.78111767,81.36787167
695.220398,54.23669833,61.46978,60.31908933,79.85802967,81.204511
695.548157,54.23288467,61.63720967,60.282426,79.69547267,81.175087
695.875916,54.19377767,61.39514767,60.13454567,79.659378,81.01304133
696.203613,54.266908,61.29458733,60.14468767,79.87164067,80.790324
696.531311,54.178257,61.27409133,60.128522,80.01631933,80.92670467
696.858887,54.149119,61.335552,60.13309733,79.88455967,81.08864067
697.186401,54.11765133,61.21141433,60.125453,79.94306967,81.11052733
697.513916,54.16038367,61.116122,60.08943967,79.92952733,81.22737633
697.84137,54.187721,61.13602567,59.99311967,79.904719,81.15457133
698.168762,54.11695233,61.30799,60.03806333,79.88702633,81.082868
698.496155,54.145958,61.33625133,60.04272367,79.763204,81.133278
698.823486,54.17597967,61.23791367,60.032443,79.63757567,81.305252
699.150757,54.21291333,61.20967733,59.96709667,79.61929067,81.212672
699.477905,54.30971033,61.383667,59.975419,79.67667633,81.19468167
699.805054,54.19519567,61.256054,59.980287,79.616608,81.19497667
700.132202,54.16561733,61.15700033,59.98633967,79.53246067,81.31161233
