wl,NpBW1.WY,NpBW2.WY,NpBW3.WY,NpSY1.WY,NpSY2.Y
439.189911,46.15561567,55.78700867,46.22136167,60.62067033,28.11265933
439.548798,46.11794,55.945301,46.287384,60.697661,28.257993
439.907593,46.14741767,56.08769233,46.35008,60.783287,28.36147967
440.266388,46.188239,56.23381467,46.452259,60.93701567,28.46831833
440.625122,46.26408267,56.38034067,46.52103567,61.10221833,28.60287667
440.983856,46.30533467,56.45405067,46.66671733,61.18851967,28.74609433
441.342621,46.32739,56.56272767,46.67999633,61.34306833,28.88864267
441.701263,46.406223,56.68344767,46.67576467,61.447572,29.02008933
442.059875,46.43230433,56.70222967,46.70130567,61.59459667,29.135661
442.418457,46.42304733,56.689383,46.71733833,61.66081133,29.220599
442.777008,46.47183867,56.686854,46.722118,61.83145533,29.35171
443.135498,46.58534733,56.77644233,46.80534267,61.97713833,29.48847133
443.493958,46.68973667,56.95794433,46.88908,62.200338,29.66960467
443.852448,46.785693,57.07942967,46.97198367,62.331861,29.74853233
444.210876,46.81665033,57.12760167,47.01941033,62.42263033,29.92385333
444.569214,46.89672067,57.216704,47.00563833,62.52135467,29.97775933
444.927551,46.96663167,57.33833933,47.046758,62.699408,30.115317
445.285858,47.01019833,57.38759967,47.05367667,62.811741,30.21835267
445.644104,47.07915533,57.46473067,47.09244167,63.008845,30.306843
446.002319,47.10420467,57.507637,47.12739933,63.18137367,30.42155333
446.360504,47.13763967,57.56488067,47.17874767,63.24775833,30.55651933
446.718719,47.11781033,57.595562,47.24779733,63.293443,30.72671767
447.076843,47.151179,57.54307433,47.31508133,63.45686733,30.841887
447.434906,47.18966167,57.58387033,47.30270633,63.59853367,30.88193167
447.792938,47.209605,57.562439,47.26878233,63.704488,31.01245367
448.15094,47.24647,57.58462533,47.294136,63.82666667,31.09152733
448.508911,47.315894,57.65056367,47.28477467,63.96971267,31.18540733
448.866852,47.35225933,57.63995367,47.319107,64.025576,31.284993
449.224731,47.42894633,57.66022233,47.32798767,64.158014,31.430739
449.582672,47.46601767,57.79209933,47.365275,64.20897267,31.59936667
449.940491,47.613646,57.944744,47.389732,64.36093667,31.75737433
450.298279,47.65673667,58.02216733,47.49523433,64.41508067,31.91039033
450.656067,47.647896,58.02393333,47.551252,64.47783533,32.082784
451.013733,47.60815067,58.03037733,47.62431333,64.52875767,32.195303
451.371429,47.609637,58.043864,47.62936533,64.605118,32.391017
451.729095,47.68746067,58.114578,47.68147933,64.72152833,32.49736433
452.0867,47.67896533,58.17181667,47.73982367,64.805004,32.65298733
452.444336,47.723665,58.18530267,47.78482433,64.90813433,32.74730633
452.80188,47.74313733,58.23428967,47.81297033,65.03147133,32.84442967
453.159363,47.738032,58.293214,47.83670567,65.08559133,32.93397333
453.516815,47.800818,58.35011033,47.92957067,65.12038433,33.05404267
453.874237,47.79056267,58.40603367,47.999981,65.21501167,33.18143067
454.231628,47.825316,58.52142967,48.06702833,65.37821067,33.308038
454.588989,47.831582,58.68397667,48.116319,65.43233833,33.44727967
454.94632,47.88368733,58.715112,48.17309967,65.57789467,33.70533067
455.30365,47.95978433,58.869171,48.21265067,65.59486533,33.85749833
455.660919,48.04671067,58.93006133,48.28749967,65.701277,34.03698133
456.018127,48.05545533,58.93057267,48.338328,65.85305167,34.17697333
456.375305,48.04622933,59.02735933,48.38038767,65.947263,34.30320167
456.732422,48.060698,59.121428,48.490621,66.111575,34.429871
457.089539,48.05095933,59.163588,48.52190133,66.16575267,34.513866
457.446594,48.06608967,59.15376533,48.52167,66.25812533,34.657821
457.80365,48.05189267,59.26958567,48.54571667,66.27997467,34.79943667
458.160706,48.059161,59.422067,48.57756933,66.42763233,34.887523
458.517639,48.108537,59.47038433,48.57313133,66.50057333,35.03376267
458.874542,48.10421467,59.52970033,48.580878,66.57172,35.17904867
459.231445,48.067599,59.54580567,48.610007,66.63140133,35.325725
459.588287,48.16077933,59.62428033,48.67365633,66.69355667,35.47734
459.945099,48.11750433,59.684106,48.664972,66.75859333,35.60660567
460.30188,48.11446133,59.718273,48.73651233,66.800003,35.751575
460.6586,48.13637667,59.72760367,48.71860633,66.85007367,35.91619667
461.015381,48.16940567,59.75759,48.68148667,66.95083733,36.07102767
461.37204,48.250056,59.799802,48.725609,66.984643,36.20078833
461.728668,48.29454033,59.75039433,48.750425,66.96499867,36.287014
462.085266,48.32549267,59.76280333,48.74775833,67.11939767,36.350882
462.441803,48.32143033,59.886308,48.790962,67.12983833,36.44558833
462.798309,48.32907867,59.89363467,48.88048433,67.268761,36.529094
463.154816,48.26968033,59.935102,48.86746733,67.322815,36.630383
463.511261,48.29264333,60.042099,48.93100733,67.277827,36.76879567
463.867706,48.278464,60.109403,48.97523867,67.32439667,36.923379
464.224091,48.23951967,60.20027167,48.96695467,67.39370467,37.02850767
464.580444,48.29736333,60.26151633,49.009319,67.46246567,37.170454
464.936737,48.297737,60.34551633,49.05394633,67.48665867,37.28184633
465.292999,48.36827333,60.37947833,49.10916133,67.57621233,37.44967833
465.6492,48.42770767,60.36802533,49.08505,67.531194,37.57500133
466.005402,48.48289233,60.44219467,49.09130867,67.658886,37.660019
466.361542,48.526835,60.451243,49.14521533,67.768393,37.735497
466.717712,48.569668,60.52030433,49.117167,67.75260433,37.85770033
467.073792,48.51127633,60.534285,49.17679467,67.76286333,37.98458167
467.42984,48.56900933,60.55994933,49.211975,67.75147367,38.11182267
467.785828,48.57625567,60.64268367,49.26487967,67.827802,38.24790833
468.141815,48.588529,60.68366867,49.34459467,67.905328,38.36618033
468.497742,48.59748567,60.76813633,49.402013,67.868721,38.45203633
468.853638,48.57119867,60.823743,49.422333,67.977118,38.64674633
469.209503,48.61037833,61.00626733,49.44967267,68.02434667,38.80402
469.565369,48.67430267,61.099341,49.50622433,68.02448133,38.92071367
469.921143,48.704936,61.073616,49.540779,68.043564,39.06587367
470.276886,48.69006367,61.09563967,49.60893767,68.057887,39.176436
470.632599,48.76605467,61.20721567,49.67887367,68.08909967,39.27592733
470.988281,48.78530767,61.20104833,49.70501467,68.23536933,39.40778467
471.343933,48.88047033,61.30068333,49.76718267,68.41331467,39.536841
471.699493,48.94986733,61.33270133,49.878554,68.415713,39.687496
472.055054,48.971274,61.393781,49.96834433,68.459685,39.811522
472.410675,48.98037333,61.48616533,50.10557033,68.473821,39.90600333
472.766144,48.990364,61.528802,50.22211067,68.60988867,39.99662033
473.121582,49.00794733,61.59894167,50.39119833,68.721639,40.135207
473.47702,49.07169733,61.63829833,50.48003933,68.76417533,40.27404767
473.832397,49.12687933,61.684573,50.60069133,68.76923233,40.40496433
474.187714,49.227267,61.72796767,50.72043233,68.92352667,40.482155
474.54303,49.270424,61.75765633,50.766477,69.04761,40.58188133
474.898315,49.36484167,61.84353133,50.83429467,69.078513,40.677214
475.253571,49.37019367,61.85836533,50.84907133,69.07837033,40.81362033
475.608765,49.44647333,61.94996133,50.897799,69.093825,40.921523
475.963928,49.47626233,62.00619,50.958556,69.19945867,40.98520533
476.319,49.53815733,62.026091,51.034439,69.27254233,41.05081167
476.674103,49.53189733,62.000257,51.07252733,69.31238167,41.14324433
477.029144,49.550144,62.07184467,51.10945,69.33877433,41.32536433
477.384125,49.631467,62.068057,51.17336767,69.440502,41.49172067
477.739166,49.66762667,62.14151867,51.21062733,69.44778933,41.64694233
478.094086,49.696457,62.192801,51.28641367,69.49055467,41.79638567
478.448975,49.72427267,62.27864433,51.360068,69.509396,41.868959
478.803833,49.74506133,62.30873233,51.42121867,69.53254233,41.96756267
479.158661,49.77736567,62.37443033,51.53769033,69.56019833,42.10473367
479.513458,49.872462,62.40532833,51.639998,69.68318533,42.23309733
479.868164,50.034429,62.51099767,51.810622,69.92060733,42.49230533
480.22287,50.397297,62.92895633,52.10980467,70.25532933,42.80668267
480.577606,50.868393,63.47083533,52.51766433,70.77190433,43.32666667
480.932251,51.184532,63.91941567,52.88123333,71.16123833,43.72141133
481.286835,51.378212,64.10389967,52.90723567,71.28351867,43.95753967
481.641388,51.39079533,64.15054433,52.86846033,71.291664,44.07705567
481.995911,51.38934333,64.22254033,52.853653,71.22460433,44.15468467
482.350403,51.31721467,64.187206,52.84468833,71.234535,44.26959233
482.704834,51.29987733,64.196116,52.82880167,71.29252767,44.34401433
483.059204,51.28084667,64.21631233,52.83323667,71.305023,44.39309067
483.413666,51.28370933,64.21052533,52.81810367,71.29404433,44.478738
483.767975,51.28380067,64.262558,52.804779,71.32680267,44.50899233
484.122284,51.295747,64.30643967,52.84258933,71.36373533,44.611286
484.476532,51.32801567,64.35679767,52.908054,71.36555733,44.69841
484.83075,51.35334167,64.429428,52.89793767,71.362624,44.748745
485.184937,51.380791,64.48696167,52.91754167,71.41544233,44.85194167
485.539063,51.395002,64.52495067,52.88115433,71.42979067,44.93324533
485.893158,51.41054133,64.56672567,52.873455,71.42202133,45.02074967
486.247284,51.45032767,64.608232,52.85200233,71.44787833,45.11882667
486.601318,51.47054167,64.64588067,52.811301,71.49808,45.19244267
486.955322,51.461398,64.71387833,52.780922,71.53288767,45.295227
487.309265,51.43926767,64.75079733,52.72218333,71.495295,45.37128067
487.663177,51.313938,64.646093,52.58359033,71.40761733,45.40604533
488.017059,51.129813,64.450296,52.34587633,71.18553933,45.28803233
488.370911,50.94339367,64.234596,52.15287933,71.003404,45.24217333
488.724701,50.819936,64.19084567,52.10673767,70.94490067,45.27585233
489.078522,50.83538933,64.22507467,52.12650433,70.996596,45.356384
489.432251,50.85127267,64.25672633,52.13822567,71.08472933,45.444692
489.785919,50.91859033,64.32782233,52.15109867,71.16295767,45.50788633
490.139587,50.972462,64.363379,52.120396,71.14848067,45.56901033
490.493195,51.00274667,64.391276,52.08302933,71.19611967,45.67557267
490.846771,51.00722467,64.49776833,52.07440533,71.22175967,45.745168
491.200287,50.98921833,64.527531,52.059574,71.21716667,45.87907067
491.553802,50.98927067,64.56439333,52.034958,71.22044467,45.93910467
491.907318,50.99356567,64.58669267,51.966011,71.27499033,46.00622467
492.260742,50.990973,64.62217967,51.95783467,71.3016,46.10131833
492.614105,50.993202,64.638032,51.93162533,71.30678933,46.18356233
492.967468,51.01147333,64.67131067,51.92954767,71.37256633,46.26684467
493.32077,51.03088,64.68922967,51.958534,71.43183533,46.38089633
493.674042,51.00585067,64.67652133,52.00123833,71.44716267,46.43873867
494.027283,51.00953533,64.73562367,52.04471967,71.503436,46.557092
494.380463,51.03702267,64.754546,52.087251,71.51684333,46.630347
494.733673,51.06606933,64.836056,52.13577433,71.56548567,46.772114
495.086792,51.056108,64.83160267,52.13707733,71.58183933,46.899287
495.43988,51.002791,64.79587267,52.13427233,71.58949567,47.019109
495.792938,50.98127467,64.88589,52.106823,71.61114867,47.10310867
496.145935,50.97054267,64.916139,52.15515133,71.589031,47.17582967
496.498871,50.93239867,64.90771367,52.20628467,71.575943,47.29196533
496.851837,50.96935133,64.92565167,52.24785367,71.63003633,47.381162
497.204681,50.94513833,64.98993167,52.29979967,71.609712,47.49602233
497.557587,50.92815767,65.071092,52.48824333,71.670343,47.56751667
497.910431,50.93829767,65.11340833,52.648501,71.690009,47.639379
498.263184,50.973652,65.13607533,52.774078,71.68513367,47.79383433
498.615936,51.017723,65.168967,52.84974267,71.674975,47.90792067
498.968628,51.03664267,65.19350933,52.89658733,71.737742,47.96926967
499.321289,50.995074,65.197609,52.94311133,71.716966,48.06621167
499.67392,50.990411,65.174118,53.03828933,71.84160367,48.11603433
500.026489,51.013063,65.228283,53.06391433,71.88952233,48.158293
500.379089,51.00227867,65.20191833,53.19143033,71.94010433,48.208323
500.731598,51.02434267,65.27901233,53.20529533,71.980184,48.30616267
501.084076,51.02761967,65.34428,53.316544,72.060285,48.43710433
501.436493,51.02936933,65.36981333,53.368328,72.07488367,48.59582267
501.788879,51.10986833,65.45649333,53.41295733,72.100976,48.72249867
502.141205,51.11861933,65.52771,53.44238667,72.21660867,48.74598333
502.49353,51.17170333,65.65013367,53.51682933,72.21829567,48.862606
502.845795,51.16607067,65.787567,53.60765067,72.21645333,48.99202733
503.19812,51.21348833,65.72339133,53.68633367,72.23927067,49.11631267
503.550293,51.25320333,65.81513233,53.70664333,72.361164,49.23310467
503.902466,51.23907867,66.00590033,53.845543,72.404429,49.359825
504.254578,51.22511933,66.097819,53.89830533,72.36626933,49.50778033
504.606659,51.28674467,66.190333,53.96682733,72.414284,49.59323133
504.95871,51.395635,66.30717733,54.024986,72.39909633,49.723644
505.310699,51.408638,66.400396,54.104319,72.433333,49.8571
505.66275,51.43048967,66.46799233,54.12562833,72.62613667,49.916514
506.014679,51.42002867,66.53093967,54.20920933,72.687154,49.97176733
506.366547,51.445792,66.66085833,54.27100367,72.73174833,50.12008667
506.718384,51.515695,66.76386533,54.29404433,72.843053,50.20658367
507.070221,51.50245033,66.82201633,54.35304667,72.754247,50.33864233
507.421997,51.54206333,66.87937167,54.43281433,72.85341,50.383217
507.773712,51.54338833,66.99982967,54.493394,72.85983533,50.52665467
508.125397,51.60211033,67.06973767,54.55367667,72.891061,50.58603533
508.477112,51.627266,67.22024267,54.588206,72.84789533,50.66135667
508.828735,51.67366433,67.255765,54.60954167,72.95808933,50.68766033
509.180328,51.68499133,67.295985,54.662519,73.03289133,50.77111067
509.53186,51.63362467,67.36580667,54.72377667,73.00647967,50.84776033
509.883362,51.61560067,67.47011033,54.81538,73.08197033,50.911082
510.234833,51.63062433,67.53373967,54.88516367,73.19944,50.99071867
510.586273,51.63493867,67.63745633,54.93231433,73.200395,51.049647
510.937622,51.618299,67.699778,54.985878,73.230394,51.13434233
511.289032,51.658489,67.676099,54.94784567,73.21763233,51.177447
511.64035,51.666041,67.785952,54.98868833,73.319253,51.263068
511.991608,51.65742633,67.87367767,54.97162233,73.38839833,51.32149633
512.342834,51.66096633,67.96473933,54.95296767,73.46981167,51.405806
512.69397,51.698377,68.09102633,54.858036,73.497444,51.440351
513.045166,51.73320267,68.05821767,54.87883,73.46958167,51.528432
513.396301,51.77254233,68.14816033,54.932888,73.55125533,51.62512867
513.747314,51.77750167,68.165568,54.95353433,73.57378633,51.749223
514.09845,51.819814,68.214732,55.02132933,73.52365867,51.85725167
514.449463,51.86005167,68.321602,55.00139367,73.59254967,51.95279067
514.800415,51.90168633,68.31663767,55.04315033,73.587584,52.087929
515.151367,51.94331733,68.36330167,54.986734,73.60904067,52.215917
515.502197,51.959825,68.37776967,55.02087933,73.662519,52.34199667
515.853027,51.97700367,68.446579,54.98153033,73.70791633,52.50957067
516.203796,51.99335733,68.51631667,55.06130867,73.68144867,52.592332
516.554565,51.997481,68.57078767,55.07573833,73.655519,52.70065067
516.905396,52.050368,68.571808,55.018355,73.690436,52.829525
517.256042,52.02218267,68.578229,54.96272133,73.70751167,52.944491
517.606689,52.07363133,68.555023,54.89084233,73.74490733,53.03203333
517.957336,52.13120133,68.602735,54.850979,73.81178933,53.149203
518.307861,52.16733933,68.607521,54.82452767,73.82703033,53.236698
518.658386,52.16511667,68.70217633,54.80499033,73.86052567,53.340716
519.00885,52.21235167,68.660769,54.81417967,73.92463667,53.36802167
519.359314,52.246362,68.612691,54.858653,73.92802433,53.46986133
519.709778,52.215566,68.54910767,54.90070733,73.889762,53.53308967
520.060181,52.23272433,68.491066,54.90687567,73.887806,53.684803
520.410461,52.24847,68.53198233,54.90871533,73.96117633,53.76458733
520.760803,52.28849533,68.50266,54.85531767,73.94550433,53.79697067
521.111023,52.33093,68.49294567,54.813904,73.93933233,53.80471533
521.461182,52.29458867,68.50030533,54.82155367,74.03301133,53.92025233
521.81134,52.269408,68.48714933,54.82677433,74.07909133,53.93863667
522.161499,52.22382633,68.543836,54.82895033,74.01976667,54.037637
522.511658,52.20836533,68.456988,54.86225633,74.08109167,54.100344
522.861694,52.24982333,68.43433133,54.920784,74.08709467,54.183464
523.211731,52.26255933,68.34653733,55.023626,74.134935,54.24087267
523.561707,52.31557233,68.33986933,55.02041633,74.12883467,54.31015133
523.911621,52.34637967,68.32442967,55.069945,74.16571333,54.373713
524.261536,52.370978,68.34291567,55.19374233,74.13793567,54.47749333
524.611389,52.49928267,68.338216,55.29900233,74.230863,54.579806
524.961182,52.62708567,68.48569233,55.50144967,74.32652667,54.81143667
525.311035,52.856365,68.76828033,55.77175,74.57134367,55.10286733
525.660767,53.103293,69.01005033,56.05259433,74.84067433,55.37492367
526.010437,53.22421667,69.06498467,56.16039633,74.89793267,55.54097133
526.360107,53.30426267,69.15486367,56.14564867,74.904523,55.65838867
526.709717,53.28672633,69.15935,56.145388,74.889852,55.75571067
527.059326,53.30530333,69.167582,56.10807667,74.94685867,55.857516
527.408875,53.309297,69.15866867,56.098123,74.95257067,55.87766367
527.758301,53.30950667,69.21027867,56.07259867,74.89255267,55.91792467
528.107849,53.27462033,69.22644033,56.060251,74.92559033,56.02526733
528.457275,53.28569067,69.20784233,56.11899667,74.95882933,56.11246367
528.806641,53.30200333,69.17481733,56.10020833,74.91432467,56.11359533
529.156006,53.333963,69.196162,56.127454,74.88017,56.23034533
529.505249,53.39670433,69.241753,56.18131633,74.95499933,56.29022333
529.854553,53.47066867,69.318794,56.197829,74.930649,56.375398
530.203735,53.469063,69.40756767,56.22320067,74.97321833,56.45345567
530.552917,53.498918,69.45213833,56.198091,75.01845533,56.50699633
530.902161,53.52446467,69.523351,56.21001967,75.046046,56.600385
531.251282,53.51967367,69.53445167,56.203425,75.07490833,56.70855467
531.600342,53.53666533,69.59394567,56.16599167,75.11217,56.771567
531.94928,53.49866233,69.66306033,56.10948667,75.08212267,56.83953067
532.29834,53.43608333,69.607554,56.004852,74.986534,56.835313
532.647278,53.29202533,69.40079267,55.816087,74.80327867,56.73471967
532.996155,53.11587767,69.222041,55.617564,74.62949233,56.65459167
533.345093,53.046739,69.133054,55.555659,74.58781933,56.63212467
533.693909,52.97471367,69.055796,55.60217567,74.54618467,56.69528833
534.042664,52.98976033,69.05054733,55.62726467,74.58578,56.696383
534.391418,53.02458833,69.05672433,55.66188333,74.583551,56.77560167
534.740051,53.05102167,69.08574967,55.69651133,74.61019267,56.84096267
535.088806,53.07646167,69.096184,55.759829,74.688826,56.93965033
535.437378,53.12555433,69.13468167,55.80707033,74.68458433,56.96332267
535.786011,53.11025233,69.20456467,55.79240567,74.64291533,57.00976533
536.134521,53.117148,69.287448,55.85468167,74.73417633,57.108719
536.483093,53.13702767,69.31925467,55.83746067,74.77055767,57.16983533
536.831543,53.10003167,69.28626,55.78180067,74.770716,57.21509167
537.179932,53.06452567,69.25677233,55.821176,74.825954,57.27166333
537.52832,53.06828067,69.208234,55.801651,74.82206567,57.35060233
537.876648,53.141121,69.26415267,55.86578633,74.72562933,57.46875033
538.224976,53.15693133,69.24382533,55.90998067,74.692782,57.54261767
538.573242,53.25304933,69.30590333,55.96234133,74.75145967,57.65445733
538.921448,53.31312067,69.28637933,55.98079667,74.82451133,57.76750467
539.269714,53.392165,69.27265667,56.050176,74.83263767,57.84437433
539.617798,53.432517,69.28106167,56.10458867,74.862227,57.95206467
539.965881,53.40970467,69.31892133,56.13346733,74.84747433,58.06774633
540.313965,53.41333633,69.31820967,56.10910167,74.81402967,58.13155833
540.661987,53.39375933,69.36503633,56.07189267,74.79460667,58.21545667
541.01001,53.35922233,69.43184667,56.02491767,74.813455,58.283408
541.35791,53.36372767,69.48169967,55.98693233,74.78949967,58.39676167
541.705872,53.33768733,69.53450767,55.95718133,74.79605867,58.432148
542.053711,53.29832067,69.55578867,55.97811767,74.77621967,58.48771167
542.401489,53.27960867,69.53391267,55.99068067,74.76163867,58.54303367
542.749268,53.26065533,69.520635,55.97527933,74.75227233,58.609142
543.096985,53.28617467,69.53810133,55.967364,74.76939,58.68823133
543.444702,53.281258,69.50893633,55.92498167,74.73764167,58.75135433
543.792358,53.30382933,69.51328,55.956132,74.78449233,58.79516967
544.140015,53.303955,69.53106933,55.971268,74.728737,58.89707467
544.48761,53.300981,69.600797,55.99282067,74.716306,58.99582933
544.835144,53.27504333,69.61270133,55.95597333,74.70717633,59.034158
545.182617,53.22687133,69.56749733,55.91068,74.77786133,59.08620067
545.53009,53.22480633,69.55342867,55.86880367,74.76070667,59.17455167
545.877502,53.148768,69.515218,55.81137833,74.695249,59.14201467
546.224854,53.12504833,69.46716833,55.81513467,74.552227,59.19646333
546.572205,53.07152833,69.51654567,55.759856,74.55753333,59.28867833
546.919495,53.014924,69.524887,55.69806033,74.58899167,59.33551533
547.266785,53.039388,69.5883,55.70148867,74.569262,59.37737933
547.614014,53.00239033,69.61289467,55.70166367,74.58322133,59.481017
547.961182,53.055215,69.581726,55.72054267,74.62828833,59.582203
548.30835,53.11017,69.52387233,55.67898567,74.59485467,59.66406633
548.655396,53.10471233,69.48425033,55.702882,74.6155,59.665535
549.002441,53.08896133,69.40595,55.72126533,74.56259533,59.66751833
549.349426,53.11980933,69.395752,55.721138,74.638874,59.76446667
549.696411,53.18764133,69.347346,55.641786,74.572459,59.82583133
550.043396,53.21581133,69.31748967,55.66297633,74.570553,59.904929
550.390259,53.29637767,69.29675033,55.692431,74.60157,59.95587167
550.737122,53.362822,69.346123,55.753853,74.61569733,59.985044
551.083923,53.348043,69.33615367,55.67081967,74.581276,60.090637
551.430664,53.40680067,69.310781,55.55924867,74.679334,60.175365
551.777344,53.41272233,69.304957,55.46271267,74.66652933,60.24980033
552.124084,53.453335,69.344129,55.40755233,74.67572033,60.36246733
552.470703,53.46125167,69.409981,55.33909233,74.61921933,60.480938
552.817322,53.41112267,69.41520167,55.25707367,74.65502933,60.51227033
553.16394,53.39021533,69.542272,55.21829733,74.714742,60.644506
553.510437,53.37155767,69.646835,55.16932433,74.80554467,60.64700333
553.856873,53.40149667,69.53916433,55.23973367,74.799891,60.649339
554.203308,53.40225333,69.59112533,55.28400433,74.794258,60.64909967
554.549744,53.42540767,69.47671233,55.18664933,74.86213433,60.68337867
554.896057,53.452409,69.54306033,55.23696,74.804657,60.73191433
555.242371,53.41457267,69.60226167,55.21788667,74.768631,60.83883533
555.588684,53.45163467,69.671415,55.217725,74.765625,60.91723633
555.934875,53.54922233,69.74851233,55.20617267,74.76828667,61.0221
556.281067,53.62624467,69.840566,55.19177733,74.81941733,61.16155367
556.627258,53.695943,69.89925667,55.21920533,74.812715,61.18823733
556.973328,53.698485,69.96120967,55.26196567,74.940193,61.25915167
557.319458,53.70139833,70.018875,55.261767,74.93158067,61.30749767
557.665405,53.627556,70.02413167,55.19120767,74.98449567,61.36234533
558.011414,53.69482167,69.97934467,55.15344233,75.01933133,61.52684033
558.357361,53.749504,69.966555,55.27902067,75.00383633,61.53059767
558.703247,53.738211,69.98759233,55.370009,75.01219967,61.62368167
559.049133,53.763093,70.00965867,55.443694,74.99503967,61.631466
559.39502,53.77889,69.937383,55.50716433,75.07094567,61.695053
559.740784,53.77379367,69.933403,55.56553133,75.10834633,61.69720333
560.086487,53.78618,69.95958467,55.6636,75.091695,61.82493733
560.432129,53.889805,69.97006733,55.65909567,74.97123067,61.93680833
560.777832,53.90407667,69.90795867,55.71961833,75.00253167,61.99614333
561.123474,53.98078167,69.94269533,55.65644333,75.01848333,62.06652333
561.468994,54.00583533,69.84745533,55.67067433,74.99739733,62.21024567
561.814575,54.04012533,69.93269867,55.743791,74.91518133,62.27089567
562.160034,54.08842333,69.84666433,55.715824,74.97853967,62.31627667
562.505493,54.10559967,69.84886433,55.72387933,75.012282,62.319247
562.850891,54.10319,69.83593233,55.76047233,75.02626667,62.368374
563.196228,54.0813,69.805987,55.77971533,75.08061867,62.42045733
563.541626,54.131191,69.77882167,55.83134467,75.16896067,62.41883367
563.886902,54.081769,69.729655,55.90257867,75.06452033,62.47944767
564.232178,54.047026,69.73617,55.95089067,75.01696533,62.47153867
564.577332,54.054836,69.709742,55.88849767,75.114904,62.60431433
564.922485,54.04994467,69.71060967,55.995472,75.10326367,62.684301
565.267639,54.03194067,69.73161833,55.961797,75.045123,62.67849233
565.612671,54.05559667,69.69942967,55.891392,75.026962,62.75825767
565.957703,54.07691167,69.65295667,55.84699767,74.98965933,62.76138567
566.302795,54.09576567,69.636566,55.812992,74.98118333,62.74497867
566.647705,54.114071,69.64529133,55.81144333,74.91879767,62.77663833
566.992615,54.16835033,69.62715633,55.79775633,74.99578067,62.82060633
567.337463,54.218353,69.62389133,55.78650667,75.06486533,62.82939533
567.682251,54.28787733,69.59759767,55.84169633,75.13134,62.845848
568.0271,54.31258167,69.60387933,55.835003,75.10466767,62.91737
568.371826,54.29751967,69.587967,55.894643,75.09196467,62.98586233
568.716492,54.315436,69.671018,55.90053833,75.13564833,62.960603
569.061218,54.276821,69.65099333,55.944739,75.21402233,63.04950733
569.405823,54.280913,69.75837467,55.99069733,75.16475933,63.084424
569.750366,54.24966033,69.74558267,56.046763,75.204086,63.06927967
570.09491,54.24675133,69.724093,56.075212,75.21385733,63.14013033
570.439392,54.24295633,69.77098867,56.126367,75.150233,63.25645467
570.783875,54.25496033,69.80641167,56.09331133,75.04591867,63.40778467
571.128235,54.306099,69.82863367,55.96511067,75.06733433,63.57220467
571.472595,54.33188533,69.77715033,55.92241533,75.05829867,63.69267167
571.817017,54.371109,69.74065933,55.95775467,75.033582,63.72798133
572.161255,54.44891733,69.757123,55.91051733,75.040652,63.76225533
