wl,NpBW1.WY,NpBW2.WY,NpBW3.WY,NpSY1.WY,NpSY2.Y
572.505554,54.43707633,69.701149,55.91176233,75.05386367,63.81801733
572.84967,54.419362,69.796219,55.928309,75.02755967,63.90826267
573.193848,54.42851033,69.806089,56.03967933,74.99768833,64.02329533
573.537964,54.50128433,69.81701933,56.08961867,75.00498067,64.10528833
573.882019,54.507459,69.788109,56.08495333,75.062299,64.177771
574.226074,54.48259867,69.79072067,56.10090867,75.03619133,64.247743
574.570129,54.52674233,69.785192,56.08769733,75.04017733,64.289321
574.914063,54.405745,69.77294167,56.10753633,74.99018767,64.30343
575.257996,54.39876567,69.76632933,56.14001867,75.04431133,64.424052
575.601807,54.41369,69.790024,56.0984,74.98347467,64.384415
575.945618,54.455532,69.76490267,56.07296367,74.91503767,64.47123333
576.289429,54.45547233,69.755465,56.08241267,74.86405567,64.53763567
576.633118,54.45902633,69.73997467,56.01702767,74.950737,64.60254933
576.976807,54.552662,69.80037167,55.982502,74.91942333,64.703794
577.320496,54.589026,69.74575533,55.98956933,74.965856,64.65517167
577.664124,54.61324967,69.70805333,55.98231367,74.994025,64.65761933
578.00769,54.61013667,69.66249067,56.012807,75.114863,64.67309933
578.351196,54.61020433,69.682635,56.04949567,75.13547533,64.70255433
578.694702,54.64781967,69.696223,56.091924,75.24015833,64.78394467
579.038147,54.68478933,69.818405,56.09306967,75.26366433,64.768533
579.381531,54.571622,69.851013,56.03502633,75.24496467,64.84902167
579.724854,54.586768,69.93099733,56.152533,75.25937633,64.88352233
580.068237,54.60972867,69.875516,56.132694,75.325419,64.87610767
580.411499,54.596011,69.92805467,56.08824533,75.408643,64.88241467
580.754761,54.54092,69.957123,56.01176433,75.40534467,64.912337
581.0979,54.616558,70.04723133,56.048776,75.33894367,64.97617967
581.44104,54.64052167,70.08920267,56.040001,75.29777033,65.000951
581.78418,54.585073,70.142901,56.05486667,75.36097967,65.112892
582.127197,54.59599533,70.176717,56.03085567,75.42727133,65.11995933
582.470215,54.63041967,70.145096,56.01429633,75.39516967,65.060303
582.813232,54.57845067,70.22674533,55.980133,75.53933967,65.146282
583.156189,54.55346033,70.25245167,56.00369533,75.58490233,65.163708
583.499084,54.62334667,70.29741667,55.99114367,75.63670833,65.18327733
583.841919,54.595477,70.26073467,55.99288933,75.52292367,65.202915
584.184753,54.508794,70.16240967,55.89278933,75.48187767,65.213998
584.527466,54.46430467,70.16461733,55.845933,75.42890167,65.25343933
584.870178,54.477787,70.219312,55.75082633,75.52022833,65.299591
585.212891,54.374153,70.18366,55.74200933,75.43281567,65.34901933
585.555542,54.28493767,70.22020967,55.775589,75.364207,65.29897033
585.898132,54.158755,70.23657233,55.70832333,75.220759,65.237802
586.240662,54.10691333,70.151914,55.759238,75.148089,65.28442367
586.583252,54.226915,70.13578,55.77043,75.05961733,65.303149
586.925659,54.19028333,70.217949,55.72505333,75.113398,65.379602
587.268066,54.15631633,70.161995,55.69173067,75.032575,65.46754333
587.610474,54.10476933,70.16309333,55.65477367,75.03086967,65.48744833
587.95282,54.129701,70.121905,55.65614567,75.03828933,65.46672567
588.295166,54.06183233,70.114146,55.60495367,74.99367533,65.400094
588.63739,54.049736,70.02787267,55.578472,75.107221,65.436981
588.979614,54.03737233,69.98087067,55.522058,75.08497133,65.37754933
589.321777,54.09109767,69.86426267,55.507244,75.132182,65.48745067
589.663879,54.10001633,69.946635,55.41570767,75.173388,65.60162733
590.005981,54.200503,69.861013,55.42616633,75.12289933,65.66307933
590.348022,54.24338133,69.858096,55.385577,75.110377,65.70573933
590.690002,54.19226467,69.82029233,55.303216,75.08163967,65.720464
591.031982,54.188765,69.76853433,55.28458133,75.08556633,65.73120633
591.373962,54.25102233,69.829613,55.34411867,75.121915,65.79879633
591.71582,54.36259833,69.84592667,55.39085667,75.03990667,65.92097467
592.057556,54.35481,69.78863,55.427568,74.956511,65.91027433
592.399414,54.40961833,69.845825,55.36848467,74.97419467,65.92683
592.74115,54.551244,69.73573033,55.37864667,75.06637333,65.918381
593.082825,54.74914833,69.71090933,55.39226533,75.060421,65.90767667
593.4245,54.82145567,69.691119,55.36891533,75.00753933,65.88555933
593.766113,54.71385467,69.573049,55.40033833,75.11766567,65.87930267
594.107666,54.71463367,69.44045267,55.37465667,75.09199767,65.860522
594.449219,54.70875167,69.49080633,55.48853833,75.25752733,65.86094933
594.79071,54.85714233,69.436592,55.45036833,75.10042567,65.806689
595.132141,54.86186967,69.375852,55.45280467,75.09708933,65.851068
595.473511,54.88260133,69.302803,55.440071,75.14832033,65.992905
595.81488,54.85866167,69.33439133,55.42575333,75.080686,66.027809
596.15625,54.89520533,69.305626,55.43101467,75.01391733,66.13456
596.497498,54.91025533,69.30393467,55.41458,74.92099767,66.15613933
596.838745,54.97255933,69.29279333,55.51633833,74.85499433,66.082203
597.179932,54.88050467,69.27604133,55.49866133,74.804441,66.12728367
597.521057,54.89244733,69.23375167,55.54838433,74.858846,66.13885867
597.862122,54.95275633,69.21268967,55.63067367,74.882215,66.15903367
598.203125,55.09265633,69.25474833,55.66395067,74.95273933,66.27278133
598.544189,55.15693267,69.24132033,55.68346667,74.991661,66.30978
598.885193,55.11180867,69.2071,55.654535,75.09947733,66.34146467
599.226135,55.10658633,69.25373333,55.663526,75.08242667,66.35462567
599.567017,55.10319133,69.19723767,55.68826767,75.05196767,66.294927
599.907776,54.989806,69.14155567,55.59904733,75.107423,66.32204567
600.248657,54.86834067,69.147293,55.629462,75.13048067,66.36705533
600.589355,54.92358767,69.13984167,55.67123667,75.225258,66.48651867
600.930054,54.970343,69.20843733,55.729983,75.20583833,66.53855
601.270752,55.04427233,69.25949067,55.76665533,75.22803233,66.57241433
601.611389,55.14078033,69.22134167,55.72955433,75.19709033,66.46514233
601.951965,55.05114867,69.198728,55.85126233,75.37114467,66.55694967
602.29248,55.017324,69.19559467,55.88746767,75.49039467,66.605765
602.632996,55.02568167,69.26762633,55.95092,75.49571467,66.58502333
602.97345,55.05940267,69.26160967,55.96720367,75.453565,66.61055133
603.313843,55.13212433,69.281123,56.021867,75.603007,66.61396433
603.654175,55.16888033,69.238889,56.06453567,75.67178867,66.67173733
603.994507,55.12641033,69.19147467,56.01237867,75.67238633,66.781353
604.334778,55.17863733,69.264379,55.98287933,75.76269533,66.82133767
604.675049,55.166444,69.301061,55.94598367,75.77218867,66.904972
605.015259,55.179511,69.247798,55.90570067,75.80432133,66.939776
605.355347,55.10308467,69.21168,55.91854733,75.793912,66.818705
605.695435,54.99824167,69.16127,55.90910633,75.78646833,66.78930033
606.035461,54.91469333,69.250188,55.85094467,75.74526467,66.75433333
606.375488,54.94649767,69.186099,55.83709833,75.72340867,66.79028933
606.715454,54.98470433,69.12082667,55.903997,75.761706,66.88218333
607.05542,54.99983367,69.147151,55.986651,75.73693867,66.82274767
607.395325,54.957619,69.17466,55.96933867,75.60926833,66.878325
607.735168,54.91380167,69.15375,55.94955067,75.57967633,66.85294367
608.074951,54.94583633,69.20597067,55.866656,75.54190333,66.89491533
608.414673,54.86953233,69.15606667,55.834797,75.46785467,66.87697233
608.754395,54.800803,69.19639333,55.83319333,75.43105567,67.011415
609.094055,54.74616,69.26941667,55.757656,75.32558967,67.03042467
609.433655,54.74227533,69.33570367,55.74675767,75.252627,67.03480667
609.773315,54.72843567,69.20363867,55.71338167,75.253479,67.07428967
610.112854,54.76528933,69.26545733,55.690758,75.206805,67.10857033
610.452332,54.66127533,69.22045633,55.65762333,75.05272933,67.09593567
610.791748,54.62917067,69.32641867,55.65101733,74.968348,67.01231667
611.131165,54.61327367,69.37357833,55.71101633,74.98515067,67.01072833
611.47052,54.57065833,69.285833,55.77839167,74.93691233,67.01505267
611.809753,54.60988367,69.333547,55.80298467,74.90465667,66.93041633
612.149109,54.54303833,69.41972833,55.78447733,74.87792067,66.97690067
612.488403,54.50512667,69.42732,55.75233467,74.85232933,67.05917333
612.827515,54.53199633,69.51519267,55.72856633,74.908966,67.14198433
613.166626,54.63212967,69.52089433,55.86947767,75.008349,67.204226
613.505737,54.644301,69.574224,55.82682433,75.01419567,67.27409367
613.844849,54.65210967,69.71134167,55.862535,75.066175,67.32432333
614.183838,54.69620367,69.86202233,55.84962867,75.00318133,67.489999
614.522766,54.825264,69.86667133,55.89999,75.25374833,67.492336
614.861694,54.880394,70.04407,55.879158,75.33528633,67.46963767
615.200623,54.81047067,69.98890967,55.95284667,75.43295767,67.52059667
615.539429,54.92230733,70.02213567,56.078453,75.561025,67.54653933
615.878174,54.96395133,69.999804,56.06649533,75.50243867,67.55959567
616.21698,55.082779,70.01819867,56.08126467,75.604141,67.54854733
616.555664,55.052049,70.06050633,56.100679,75.596896,67.61378967
616.894287,55.037398,70.29878,56.06844867,75.45529667,67.68458433
617.23291,55.02116133,70.27832567,56.13655967,75.38755567,67.8022
617.571472,55.032687,70.364428,56.14289967,75.44192733,67.75282267
617.910034,55.092149,70.40548967,56.18545133,75.53960933,67.850175
618.248535,55.11775067,70.31714633,56.22523367,75.58904267,67.869717
618.586975,55.12124367,70.33481567,56.30250933,75.52599333,67.795527
618.925293,55.00731267,70.28652933,56.31746533,75.47810633,67.849935
619.263672,55.07346867,70.283976,56.34624767,75.53314733,67.81111667
619.60199,55.13554233,70.327105,56.43335333,75.58774833,67.85696533
619.940247,55.14632167,70.284251,56.47874567,75.45218633,67.82808167
620.278442,55.16774267,70.211624,56.44326633,75.44058733,67.79847967
620.616638,55.16711267,70.18019867,56.47315833,75.42464467,67.784798
620.954773,55.127439,70.222781,56.441256,75.324979,67.80969767
621.292847,55.120351,70.103864,56.468306,75.403221,67.86121367
621.630859,55.08141567,70.06173667,56.44419267,75.38704333,67.82131567
621.968872,55.107249,69.96612533,56.47859333,75.26923133,67.84098167
622.306763,55.23143633,69.96598567,56.45504,75.215998,67.876278
622.644653,55.164206,69.96677667,56.428791,75.09142433,68.000388
622.982605,55.15790167,70.00625867,56.46980667,75.158511,67.99862033
623.320435,55.244774,69.95882933,56.546402,75.05968867,67.97458667
623.658203,55.285567,69.93612167,56.55987033,75.07362467,67.92844133
623.995911,55.27670933,69.89290367,56.578682,75.30303333,67.78656267
624.333618,55.26215633,69.808601,56.61185467,75.46514133,67.65970367
624.671204,55.249373,69.84844467,56.67943933,75.40232367,67.68256767
625.00885,55.206202,69.87052667,56.66655233,75.311063,67.675293
625.346375,55.252383,69.90895067,56.590243,75.175676,67.59991333
625.683899,55.26341367,69.91887133,56.540483,75.26020433,67.67626467
626.021362,55.276324,69.84746533,56.47748433,75.263299,67.64204533
626.358765,55.22418567,69.901624,56.4554,75.225366,67.65806467
626.696167,55.255488,69.87392433,56.39176933,75.17688633,67.625027
627.033447,55.24791233,69.877617,56.42370733,75.14914333,67.61581533
627.370728,55.24525567,69.89130133,56.44031367,75.154451,67.65055067
627.708008,55.28386067,69.95062767,56.45396667,75.11597933,67.65733467
628.045166,55.33371733,69.93604767,56.424292,75.17274367,67.586689
628.382385,55.38427733,69.93050133,56.32383233,75.084198,67.52529633
628.719421,55.314608,69.93399033,56.306526,75.02142333,67.628511
629.056519,55.23953367,69.92527533,56.18999133,74.99465567,67.660778
629.393494,55.197464,69.958931,56.17311233,74.92803833,67.578617
629.730469,55.24437467,69.90525067,56.072301,75.004556,67.465052
630.067383,55.22764367,69.89844,55.98488633,74.98067333,67.52865467
630.404297,55.131467,69.93566133,55.908675,75.06671933,67.66411933
630.74115,55.23396567,69.84827933,55.821752,75.05270633,67.76644133
631.077942,55.28094367,69.76292167,55.80081833,74.91390767,67.895803
631.414673,55.29308067,69.75515233,55.724204,74.93309767,67.910188
631.751404,55.35825733,69.69444,55.662688,74.88413267,67.87696333
632.088074,55.412857,69.50079833,55.58322267,74.92702967,67.86730333
632.424622,55.37927267,69.48795067,55.51477167,75.002861,67.92755867
632.761169,55.32878367,69.51266467,55.48209,74.91903933,67.87371167
633.097717,55.38473,69.58901733,55.47904467,75.008944,67.874934
633.434204,55.46741067,69.515757,55.50229367,74.934976,67.86962533
633.770691,55.41302367,69.52079033,55.454802,74.879941,67.910839
634.107056,55.42281433,69.55136867,55.38652167,75.00619733,67.962826
634.443359,55.41572833,69.54407767,55.36179367,74.976298,68.02170167
634.779663,55.34311167,69.52871967,55.31093867,75.123772,68.07173433
635.115906,55.355305,69.51529967,55.27293633,75.13062033,68.105878
635.452087,55.38098,69.59828167,55.40527067,75.160169,68.137619
635.788269,55.449749,69.593366,55.34451033,75.243838,68.16024033
636.12439,55.529616,69.577474,55.41858067,75.329951,68.18336867
636.46051,55.60804767,69.53179633,55.33541967,75.43202967,68.221551
636.796509,55.568746,69.66125767,55.35065067,75.446907,68.33052967
637.132507,55.62332167,69.636271,55.385742,75.45111333,68.25172033
637.468445,55.66849,69.62275167,55.37530633,75.48220067,68.11740733
637.804321,55.64172467,69.697942,55.43034733,75.55472067,68.110513
638.140198,55.66657367,69.700793,55.47264333,75.699422,68.008742
638.475952,55.72659167,69.80913533,55.528665,75.671341,67.986946
638.811707,55.70399767,69.71632367,55.529935,75.81011967,68.12781033
639.147461,55.65804033,69.97487633,55.4908,75.93205267,68.17842233
639.483154,55.613454,70.00337733,55.57512,76.028549,68.13731267
639.818726,55.70919933,69.945882,55.533456,76.09199267,68.340955
640.154358,55.74772133,69.878197,55.47150433,76.061437,68.395532
640.489868,55.532838,69.919286,55.42551333,76.15945933,68.399691
640.825317,55.63838467,69.873947,55.45899567,76.284378,68.41228733
641.160767,55.60531233,69.71591967,55.465224,76.187701,68.39927567
641.496155,55.63823067,69.72199233,55.36415467,76.06705733,68.359066
641.831543,55.656222,69.74947333,55.407173,76.06569433,68.35201633
642.16687,55.697029,69.76664467,55.44309633,76.08800733,68.338613
642.502136,55.72712467,69.74308267,55.32913833,76.16749833,68.297709
642.837341,55.779804,69.773206,55.42792,76.04648333,68.31780733
643.172485,55.75061433,69.79765567,55.56156267,75.98903667,68.27277133
643.507568,55.68245433,69.83436833,55.70053367,75.944702,68.28350467
643.842651,55.77745033,69.78643533,55.73963433,75.904935,68.31968933
644.177673,55.732558,69.73156267,55.771736,75.85691333,68.44813533
644.512695,55.760034,69.71089133,55.79315967,75.81578833,68.71025467
644.847656,55.79885233,69.582133,55.85088467,75.853841,68.687693
645.182556,55.732137,69.772242,55.833181,75.781848,68.73656467
645.517395,55.715987,69.80516533,55.74989467,75.66284167,68.83523433
645.852173,55.723853,69.98341367,55.760291,75.540377,68.765682
646.186951,55.725788,69.86181133,55.746432,75.494387,68.81646333
646.521667,55.74303167,69.92048367,55.77090067,75.45769767,68.880896
646.856323,55.77672067,70.005239,55.85514433,75.515658,68.742813
647.190979,55.76136767,70.05376667,56.03822333,75.61171467,68.864784
647.525574,55.88236867,69.94286067,55.95270767,75.57369733,68.896843
647.860107,55.93779467,69.903572,55.923758,75.46084867,68.88655767
648.19458,56.08618167,70.01048767,56.04700633,75.56055433,68.910427
648.529053,56.00234367,69.99257167,56.16736733,75.66603367,68.878979
648.863403,56.02643967,69.992564,56.145302,75.659607,68.872119
649.197754,55.94702033,69.98664833,56.08186733,75.60928333,68.923996
649.532043,55.87096933,70.057996,56.14467867,75.555547,68.98333233
649.866333,55.84597167,70.159485,56.067581,75.62474567,68.892409
650.2005,55.87221267,70.22776033,55.88881067,75.64703867,68.97090633
650.534729,55.786714,70.19452933,55.91615833,75.73920433,69.01334667
650.868774,55.819354,70.25199367,55.857006,75.71977233,68.99034633
651.202942,55.79462167,70.27658067,55.756494,75.835274,69.06354533
651.536926,55.86504233,70.40875233,55.74732233,75.88394933,68.91475667
651.87085,55.71274333,70.586337,55.68228267,75.807963,68.932317
652.204834,55.81643167,70.44762667,55.639329,75.76931767,68.924206
652.538757,55.78286867,70.36220567,55.65816867,75.89496367,68.805112
652.87262,55.76298633,70.346705,55.71238067,76.14780433,68.930265
653.20636,55.79118467,70.30528267,55.79540633,76.12017533,68.925916
653.540161,55.87435267,70.18828833,55.78682333,76.134964,68.97063567
653.87384,55.83497233,70.136711,55.84987,76.10713967,68.97759633
654.20752,55.80615833,70.178828,55.74866367,76.071116,68.932743
654.541077,55.86468267,70.237587,55.842289,76.11705,68.88188033
654.874695,55.75238433,70.30415833,55.883686,76.262255,68.97536967
655.208252,55.75272633,70.33282233,55.814899,76.29776267,68.95297133
655.541687,55.839334,70.27134967,55.85329333,76.42444867,68.89975
655.875122,55.84286867,70.16759467,55.95407867,76.393781,68.95303133
656.208496,55.85447433,70.066378,56.12843733,76.39920033,68.93304567
656.541809,55.81494167,70.04301467,56.18536,76.51056667,68.97204833
656.875122,55.79140967,69.997523,56.269352,76.37715133,69.005394
657.208374,55.899193,70.00153833,56.42085267,76.374629,69.03135167
657.541626,56.062636,69.91429367,56.494736,76.44342033,69.097664
657.874817,56.087837,69.95564,56.532941,76.43558733,69.05482233
658.207947,56.16997133,70.02917,56.62068933,76.493421,68.90529633
658.540955,56.10922867,70.048813,56.66520567,76.51956667,68.944159
658.873962,56.17854833,70.01167533,56.65412667,76.48924533,68.91575867
659.206909,56.09483833,70.13112633,56.75924333,76.600192,68.96151467
659.539856,56.131892,70.16142267,56.92540733,76.598117,69.05580933
659.872742,56.133227,70.117063,56.904392,76.58596033,68.954327
660.205566,56.11887,70.22691067,57.051956,76.648735,69.00769067
660.538391,56.11899967,70.27472433,56.982005,76.70240533,69.04106233
660.871155,56.15905,70.19461567,56.91638567,76.79541267,68.99329
661.203796,56.22828167,70.19303867,56.99371833,76.80552167,68.92260867
661.536438,56.223188,70.242315,57.077985,76.63695767,68.96557733
661.86908,56.235316,70.22644533,57.20373533,76.501709,69.00498967
662.201599,56.22985967,70.173281,57.16701867,76.344299,69.010639
662.534119,56.25549833,70.23663867,57.130679,76.32475,69.105746
662.866577,56.29521833,70.217491,57.12904,76.176412,69.05687233
663.199036,56.37628433,70.191577,57.031339,76.078583,69.12699633
663.531372,56.404697,70.18976867,56.98994733,76.07203433,69.03932033
663.863708,56.50851733,70.18197367,56.97684133,76.14981333,69.06526933
664.195923,56.48587667,70.156362,56.91511,76.257744,68.98496767
664.528198,56.47243367,70.27969333,56.79427967,76.22001667,68.838103
664.860352,56.392507,70.115425,56.783956,76.43396767,68.93789933
665.192505,56.29984267,70.01180767,56.85062433,76.27204667,69.00245667
665.524658,56.23182333,69.84106167,56.74147167,76.14959433,68.99040333
665.856689,56.25769033,69.88206967,56.78247433,76.21838367,69.02918133
666.188721,56.36177467,69.65784967,56.78368767,76.12728133,68.97808967
666.52063,56.25037533,69.60075633,56.77662167,76.031184,68.97380867
666.852478,56.28716533,69.680064,56.843854,75.91270467,69.10584
667.184387,56.34672933,69.578074,56.77874,75.835528,69.05740633
667.516174,56.25834933,69.45191967,56.82452267,75.819804,68.92386633
667.8479,56.30831033,69.51899733,56.822506,75.727127,69.035198
668.179688,56.32545733,69.57050067,56.72930667,75.76012167,69.298935
668.511353,56.42142467,69.56512933,56.63720433,75.991915,69.24640033
668.843018,56.40087,69.470965,56.532613,76.08443733,69.196289
669.1745,56.32715867,69.491529,56.52199933,76.19312533,69.26543933
669.506104,56.29979833,69.517713,56.52529533,76.07409167,69.428702
669.837524,56.28256,69.54852533,56.51552833,76.223,69.55557767
670.169006,56.25513867,69.74616467,56.42457067,76.39681733,69.494179
670.500366,56.30481567,69.775846,56.48640567,76.435214,69.608475
670.831787,56.128006,69.721438,56.48054,76.465291,69.74406433
671.163086,56.03851833,69.66932667,56.60874167,76.43595367,69.88778033
671.494324,56.20125833,69.72220867,56.676989,76.23135867,69.96878567
671.8255,56.25114067,69.846418,56.65498067,76.00437933,70.01772667
672.156616,56.47651267,69.87072767,56.63356933,75.996605,70.204695
672.487732,56.522395,70.02170067,56.72775767,76.08190933,70.22314333
672.818848,56.569682,69.94501733,56.79928967,76.05030333,70.269399
673.149841,56.61146533,70.07966133,56.73783133,76.02483133,70.34795233
673.480835,56.65594367,70.12289433,56.61896533,76.113922,70.47906633
673.811768,56.71609767,70.00786567,56.46961967,75.99939233,70.48706933
674.142639,56.64618567,70.151057,56.43609367,75.94540933,70.537908
674.47345,56.599069,70.33711233,56.45502233,75.94247167,70.62831233
674.80426,56.54630533,70.338122,56.426155,75.98545333,70.61806
675.134949,56.509983,70.33843467,56.463023,75.97654733,70.434443
675.465698,56.44697933,70.38615133,56.33082067,76.08799967,70.52575833
675.796326,56.37455133,70.64411667,56.37006767,76.119438,70.658278
676.126953,56.30645233,70.83707933,56.369039,76.15225733,70.574852
676.457458,56.342838,71.00434367,56.275154,76.11152667,70.530338
676.787964,56.40574767,70.957362,56.19353967,76.067276,70.458641
677.118408,56.29848833,70.89942433,56.321434,76.02783467,70.466217
677.448853,56.27159867,70.949918,56.17847667,75.998469,70.42947767
677.779175,56.46632633,71.06900533,56.02070767,75.98531333,70.22847
678.109558,56.39609533,71.13416567,55.85240833,75.966789,70.10612867
678.439758,56.15147433,71.03488933,55.77880733,76.083987,70.123169
678.77002,56.12600333,71.02506767,55.85143,76.29657967,70.09421433
679.100159,56.051347,71.04831433,55.870847,76.38490533,69.86482333
679.430298,56.10503267,70.885292,55.880881,76.32493067,69.80414733
679.760376,56.07381567,70.908506,55.74800233,76.231084,69.86928967
680.090393,55.91187067,70.91006467,55.676567,76.340172,69.99921933
680.42041,55.90181367,70.96579,55.65021267,76.36326067,69.97663867
680.750305,55.81809,71.00533533,55.56251133,76.46530133,69.98618933
681.0802,55.768767,70.90597767,55.492916,76.501208,69.88924033
681.410034,55.91762933,70.919787,55.48176967,76.46417233,69.99886967
681.739807,55.86644633,71.05657433,55.410141,76.44049833,70.02383967
682.06958,55.83759933,71.14385733,55.37560667,76.309489,70.135424
682.399292,55.81486633,71.05935433,55.481584,76.16651433,70.15278133
682.728943,55.92786433,70.999779,55.38684467,76.28392033,70.10076767
683.058594,55.959944,70.804507,55.35149,76.19481133,70.245238
683.388123,55.99062733,70.806938,55.42720933,76.28240467,70.14549133
683.71759,56.037108,70.946345,55.45104733,76.38412267,69.97277067
684.047058,56.07104233,71.01063033,55.47880567,76.374456,70.01946133
684.376465,55.935659,70.85969,55.534424,76.30067467,70.02241267
684.705811,55.82959,70.824079,55.57394,76.15532667,70.23538733
685.035095,55.89792867,70.72857167,55.54444867,76.29197433,70.371972
685.36438,55.90763367,70.831945,55.50725667,76.39290333,70.35572167
685.693665,55.84281933,70.82167267,55.37588767,76.26858267,70.23379533
686.022888,55.72460067,70.88853733,55.32450767,76.19837967,70.19510633
686.351929,55.72790667,70.94996667,55.145541,76.20631633,70.265714
686.68103,55.70380033,70.912445,55.17198833,76.25709533,70.189363
687.010071,55.77428433,70.80966433,55.273012,76.16410067,69.99373733
687.33905,55.86522167,70.72605367,55.25543967,76.05277733,69.93517667
687.66803,55.93235133,70.69989533,55.334994,75.973694,69.931806
687.996887,55.974977,70.62051133,55.415137,76.01551833,70.08337133
688.325745,55.94609167,70.427465,55.39657733,75.96628333,70.050494
688.654602,56.07558733,70.34018967,55.54721433,76.01705933,70.10532633
688.983276,56.183384,70.22812133,55.49770967,76.077217,69.998932
689.312012,56.25047033,70.357918,55.50163267,76.10054767,70.03401833
689.640625,56.17730167,70.38439167,55.45785033,76.04253133,69.899979
689.969238,56.32073067,70.39780667,55.60622533,76.236122,69.76145667
690.297791,56.22235,70.35955067,55.560851,76.37899533,69.751175
690.626282,56.13067133,70.22206133,55.533956,76.350085,69.96665067
690.954834,56.14769733,70.212606,55.38499933,76.367907,69.882085
691.283203,56.282163,70.31920867,55.36573667,76.54400933,69.816129
691.611572,56.340627,70.34831233,55.44758333,76.85090367,69.66967767
691.93988,56.32359067,70.43687667,55.495368,76.65035267,69.57362733
692.268127,56.26423,70.38222767,55.46007533,76.595118,69.72648733
692.596375,56.25998567,70.37226133,55.32701767,76.61642967,69.86333467
692.9245,56.26869467,70.35561867,55.21653133,76.67146033,69.97986967
693.252625,56.23316867,70.38265467,55.27289567,76.81580867,69.86763033
693.58075,56.254702,70.37674433,55.33497,76.857099,69.99999367
693.908813,56.302391,70.32753267,55.24343367,76.81934367,70.22040167
694.236755,56.28521333,70.28882367,55.230471,76.94321167,70.21802033
694.564697,56.29535433,70.36565667,55.26514967,77.01802567,70.18194833
694.892517,56.316227,70.45145433,55.27537167,76.84982567,70.240059
695.220398,56.34664033,70.553131,55.34301233,76.998871,70.158863
695.548157,56.279508,70.57310733,55.31049233,77.045586,70.09226233
695.875916,56.29038767,70.417099,55.330902,77.140831,69.96362433
696.203613,56.30233633,70.29608167,55.362465,77.08826433,69.96916567
696.531311,56.37247333,70.27962,55.472557,76.909332,70.108004
696.858887,56.22304933,70.160164,55.44054033,76.698845,70.204273
697.186401,56.20032633,70.18867233,55.43178433,76.518509,70.26985167
697.513916,56.30780667,70.20606467,55.46565233,76.40693167,70.18788133
697.84137,56.29307567,70.14617167,55.59857067,76.31076833,70.38123333
698.168762,56.344125,70.16010033,55.425751,76.16113533,70.452896
698.496155,56.24915933,70.03686,55.47602067,76.0731,70.40099967
698.823486,56.24705733,70.07273633,55.56157167,76.131035,70.48639067
699.150757,56.417413,70.086507,55.585257,76.20871733,70.347219
699.477905,56.57025133,70.03031433,55.73430267,76.271853,70.353522
699.805054,56.678468,69.92601233,55.93822233,76.18455733,70.34186067
700.132202,56.66062567,69.84214267,56.061391,76.013654,70.36353933
